Bevölkerung nach Alter, Geschlecht und Gemeinden, 2012-2015 | population by age, sex and lau2, 2012-2015;;;;;;;;;
NUTS1;NUTS2;NUTS3;LAU2_CODE;LAU2_NAME;AGE_GROUP;POP_TOTAL;POP_MALE;POP_FEMALE;YEAR
AT1;AT12;AT124;30913;Moorbad Harbach;90_94;1;1;0;2014
AT1;AT12;AT124;30913;Moorbad Harbach;95_;0;0;0;2014
AT1;AT12;AT124;30915;Haugschlag;0_4;27;18;9;2014
AT1;AT12;AT124;30915;Haugschlag;5_9;23;11;12;2014
AT1;AT12;AT124;30915;Haugschlag;10_14;20;11;9;2014
AT1;AT12;AT124;30915;Haugschlag;15_19;26;14;12;2014
AT1;AT12;AT124;30915;Haugschlag;20_24;15;5;10;2014
AT1;AT12;AT124;30915;Haugschlag;25_29;23;10;13;2014
AT1;AT12;AT124;30915;Haugschlag;30_34;23;12;11;2014
AT1;AT12;AT124;30915;Haugschlag;35_39;34;20;14;2014
AT1;AT12;AT124;30915;Haugschlag;40_44;39;23;16;2014
AT1;AT12;AT124;30915;Haugschlag;45_49;31;20;11;2014
AT1;AT12;AT124;30915;Haugschlag;50_54;27;16;11;2014
AT1;AT12;AT124;30915;Haugschlag;55_59;44;24;20;2014
AT1;AT12;AT124;30915;Haugschlag;60_64;28;19;9;2014
AT1;AT12;AT124;30915;Haugschlag;65_69;29;7;22;2014
AT1;AT12;AT124;30915;Haugschlag;70_74;39;19;20;2014
AT1;AT12;AT124;30915;Haugschlag;75_79;25;10;15;2014
AT1;AT12;AT124;30915;Haugschlag;80_84;15;5;10;2014
AT1;AT12;AT124;30915;Haugschlag;85_89;12;2;10;2014
AT1;AT12;AT124;30915;Haugschlag;90_94;6;2;4;2014
AT1;AT12;AT124;30915;Haugschlag;95_;0;0;0;2014
AT1;AT12;AT124;30916;Heidenreichstein;0_4;145;72;73;2014
AT1;AT12;AT124;30916;Heidenreichstein;5_9;123;66;57;2014
AT1;AT12;AT124;30916;Heidenreichstein;10_14;179;100;79;2014
AT1;AT12;AT124;30916;Heidenreichstein;15_19;192;106;86;2014
AT1;AT12;AT124;30916;Heidenreichstein;20_24;205;98;107;2014
AT1;AT12;AT124;30916;Heidenreichstein;25_29;217;113;104;2014
AT1;AT12;AT124;30916;Heidenreichstein;30_34;205;101;104;2014
AT1;AT12;AT124;30916;Heidenreichstein;35_39;208;112;96;2014
AT1;AT12;AT124;30916;Heidenreichstein;40_44;263;144;119;2014
AT1;AT12;AT124;30916;Heidenreichstein;45_49;336;175;161;2014
AT1;AT12;AT124;30916;Heidenreichstein;50_54;295;155;140;2014
AT1;AT12;AT124;30916;Heidenreichstein;55_59;273;135;138;2014
AT1;AT12;AT124;30916;Heidenreichstein;60_64;260;133;127;2014
AT1;AT12;AT124;30916;Heidenreichstein;65_69;249;112;137;2014
AT1;AT12;AT124;30916;Heidenreichstein;70_74;308;138;170;2014
AT1;AT12;AT124;30916;Heidenreichstein;75_79;241;103;138;2014
AT1;AT12;AT124;30916;Heidenreichstein;80_84;160;67;93;2014
AT1;AT12;AT124;30916;Heidenreichstein;85_89;110;31;79;2014
AT1;AT12;AT124;30916;Heidenreichstein;90_94;33;9;24;2014
AT1;AT12;AT124;30916;Heidenreichstein;95_;2;0;2;2014
AT1;AT12;AT124;30917;Hirschbach;0_4;22;8;14;2014
AT1;AT12;AT124;30917;Hirschbach;5_9;19;14;5;2014
AT1;AT12;AT124;30917;Hirschbach;10_14;32;15;17;2014
AT1;AT12;AT124;30917;Hirschbach;15_19;28;16;12;2014
AT1;AT12;AT124;30917;Hirschbach;20_24;33;19;14;2014
AT1;AT12;AT124;30917;Hirschbach;25_29;23;13;10;2014
AT1;AT12;AT124;30917;Hirschbach;30_34;39;20;19;2014
AT1;AT12;AT124;30917;Hirschbach;35_39;38;20;18;2014
AT1;AT12;AT124;30917;Hirschbach;40_44;61;33;28;2014
AT1;AT12;AT124;30917;Hirschbach;45_49;36;16;20;2014
AT1;AT12;AT124;30917;Hirschbach;50_54;54;27;27;2014
AT1;AT12;AT124;30917;Hirschbach;55_59;38;17;21;2014
AT1;AT12;AT124;30917;Hirschbach;60_64;29;17;12;2014
AT1;AT12;AT124;30917;Hirschbach;65_69;36;16;20;2014
AT1;AT12;AT124;30917;Hirschbach;70_74;34;17;17;2014
AT1;AT12;AT124;30917;Hirschbach;75_79;14;6;8;2014
AT1;AT12;AT124;30917;Hirschbach;80_84;23;8;15;2014
AT1;AT12;AT124;30917;Hirschbach;85_89;11;5;6;2014
AT1;AT12;AT124;30917;Hirschbach;90_94;1;1;0;2014
AT1;AT12;AT124;30917;Hirschbach;95_;1;1;0;2014
AT1;AT12;AT124;30920;Hoheneich;0_4;45;22;23;2014
AT1;AT12;AT124;30920;Hoheneich;5_9;42;22;20;2014
AT1;AT12;AT124;30920;Hoheneich;10_14;68;34;34;2014
AT1;AT12;AT124;30920;Hoheneich;15_19;94;46;48;2014
AT1;AT12;AT124;30920;Hoheneich;20_24;74;42;32;2014
AT1;AT12;AT124;30920;Hoheneich;25_29;48;22;26;2014
AT1;AT12;AT124;30920;Hoheneich;30_34;57;24;33;2014
AT1;AT12;AT124;30920;Hoheneich;35_39;77;34;43;2014
AT1;AT12;AT124;30920;Hoheneich;40_44;110;51;59;2014
AT1;AT12;AT124;30920;Hoheneich;45_49;143;77;66;2014
AT1;AT12;AT124;30920;Hoheneich;50_54;114;63;51;2014
AT1;AT12;AT124;30920;Hoheneich;55_59;103;51;52;2014
AT1;AT12;AT124;30920;Hoheneich;60_64;103;56;47;2014
AT1;AT12;AT124;30920;Hoheneich;65_69;96;47;49;2014
AT1;AT12;AT124;30920;Hoheneich;70_74;105;49;56;2014
AT1;AT12;AT124;30920;Hoheneich;75_79;54;25;29;2014
AT1;AT12;AT124;30920;Hoheneich;80_84;52;21;31;2014
AT1;AT12;AT124;30920;Hoheneich;85_89;26;9;17;2014
AT1;AT12;AT124;30920;Hoheneich;90_94;10;3;7;2014
AT1;AT12;AT124;30920;Hoheneich;95_;1;1;0;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;0_4;66;29;37;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;5_9;66;35;31;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;10_14;69;32;37;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;15_19;72;37;35;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;20_24;81;44;37;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;25_29;73;39;34;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;30_34;81;36;45;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;35_39;81;44;37;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;40_44;81;42;39;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;45_49;118;60;58;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;50_54;115;63;52;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;55_59;78;41;37;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;60_64;76;41;35;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;65_69;62;34;28;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;70_74;90;40;50;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;75_79;65;23;42;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;80_84;51;19;32;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;85_89;20;6;14;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;90_94;5;3;2;2014
AT1;AT12;AT124;30921;Kirchberg am Walde;95_;2;0;2;2014
AT1;AT12;AT124;30925;Litschau;0_4;59;28;31;2014
AT1;AT12;AT124;30925;Litschau;5_9;76;37;39;2014
AT1;AT12;AT124;30925;Litschau;10_14;89;53;36;2014
AT1;AT12;AT124;30925;Litschau;15_19;91;53;38;2014
AT1;AT12;AT124;30925;Litschau;20_24;124;62;62;2014
AT1;AT12;AT124;30925;Litschau;25_29;103;57;46;2014
AT1;AT12;AT124;30925;Litschau;30_34;120;57;63;2014
AT1;AT12;AT124;30925;Litschau;35_39;97;56;41;2014
AT1;AT12;AT124;30925;Litschau;40_44;137;64;73;2014
AT1;AT12;AT124;30925;Litschau;45_49;168;90;78;2014
AT1;AT12;AT124;30925;Litschau;50_54;172;86;86;2014
AT1;AT12;AT124;30925;Litschau;55_59;215;108;107;2014
AT1;AT12;AT124;30925;Litschau;60_64;180;97;83;2014
AT1;AT12;AT124;30925;Litschau;65_69;160;82;78;2014
AT1;AT12;AT124;30925;Litschau;70_74;137;68;69;2014
AT1;AT12;AT124;30925;Litschau;75_79;115;38;77;2014
AT1;AT12;AT124;30925;Litschau;80_84;114;52;62;2014
AT1;AT12;AT124;30925;Litschau;85_89;91;27;64;2014
AT1;AT12;AT124;30925;Litschau;90_94;33;4;29;2014
AT1;AT12;AT124;30925;Litschau;95_;2;1;1;2014
AT1;AT12;AT124;30929;Reingers;0_4;31;18;13;2014
AT1;AT12;AT124;30929;Reingers;5_9;30;13;17;2014
AT1;AT12;AT124;30929;Reingers;10_14;33;21;12;2014
AT1;AT12;AT124;30929;Reingers;15_19;48;26;22;2014
AT1;AT12;AT124;30929;Reingers;20_24;34;19;15;2014
AT1;AT12;AT124;30929;Reingers;25_29;30;12;18;2014
AT1;AT12;AT124;30929;Reingers;30_34;38;22;16;2014
AT1;AT12;AT124;30929;Reingers;35_39;38;24;14;2014
AT1;AT12;AT124;30929;Reingers;40_44;64;31;33;2014
AT1;AT12;AT124;30929;Reingers;45_49;49;28;21;2014
AT1;AT12;AT124;30929;Reingers;50_54;64;37;27;2014
AT1;AT12;AT124;30929;Reingers;55_59;33;21;12;2014
AT1;AT12;AT124;30929;Reingers;60_64;43;20;23;2014
AT1;AT12;AT124;30929;Reingers;65_69;36;23;13;2014
AT1;AT12;AT124;30929;Reingers;70_74;38;15;23;2014
AT1;AT12;AT124;30929;Reingers;75_79;34;16;18;2014
AT1;AT12;AT124;30929;Reingers;80_84;17;10;7;2014
AT1;AT12;AT124;30929;Reingers;85_89;7;3;4;2014
AT1;AT12;AT124;30929;Reingers;90_94;5;2;3;2014
AT1;AT12;AT124;30929;Reingers;95_;0;0;0;2014
AT1;AT12;AT124;30932;St. Martin;0_4;40;21;19;2014
AT1;AT12;AT124;30932;St. Martin;5_9;41;25;16;2014
AT1;AT12;AT124;30932;St. Martin;10_14;54;25;29;2014
AT1;AT12;AT124;30932;St. Martin;15_19;59;32;27;2014
AT1;AT12;AT124;30932;St. Martin;20_24;70;37;33;2014
AT1;AT12;AT124;30932;St. Martin;25_29;57;28;29;2014
AT1;AT12;AT124;30932;St. Martin;30_34;64;27;37;2014
AT1;AT12;AT124;30932;St. Martin;35_39;57;31;26;2014
AT1;AT12;AT124;30932;St. Martin;40_44;93;48;45;2014
AT1;AT12;AT124;30932;St. Martin;45_49;113;57;56;2014
AT1;AT12;AT124;30932;St. Martin;50_54;84;46;38;2014
AT1;AT12;AT124;30932;St. Martin;55_59;69;31;38;2014
AT1;AT12;AT124;30932;St. Martin;60_64;70;36;34;2014
AT1;AT12;AT124;30932;St. Martin;65_69;45;25;20;2014
AT1;AT12;AT124;30932;St. Martin;70_74;60;27;33;2014
AT1;AT12;AT124;30932;St. Martin;75_79;58;21;37;2014
AT1;AT12;AT124;30932;St. Martin;80_84;40;17;23;2014
AT1;AT12;AT124;30932;St. Martin;85_89;25;6;19;2014
AT1;AT12;AT124;30932;St. Martin;90_94;12;4;8;2014
AT1;AT12;AT124;30932;St. Martin;95_;2;1;1;2014
AT1;AT12;AT124;30935;Schrems;0_4;214;110;104;2014
AT1;AT12;AT124;30935;Schrems;5_9;230;128;102;2014
AT1;AT12;AT124;30935;Schrems;10_14;251;124;127;2014
AT1;AT12;AT124;30935;Schrems;15_19;315;164;151;2014
AT1;AT12;AT124;30935;Schrems;20_24;322;158;164;2014
AT1;AT12;AT124;30935;Schrems;25_29;291;146;145;2014
AT1;AT12;AT124;30935;Schrems;30_34;283;146;137;2014
AT1;AT12;AT124;30935;Schrems;35_39;310;157;153;2014
AT1;AT12;AT124;30935;Schrems;40_44;396;182;214;2014
AT1;AT12;AT124;30935;Schrems;45_49;446;244;202;2014
AT1;AT12;AT124;30935;Schrems;50_54;454;243;211;2014
AT1;AT12;AT124;30935;Schrems;55_59;386;178;208;2014
AT1;AT12;AT124;30935;Schrems;60_64;362;179;183;2014
AT1;AT12;AT124;30935;Schrems;65_69;331;160;171;2014
AT1;AT12;AT124;30935;Schrems;70_74;330;143;187;2014
AT1;AT12;AT124;30935;Schrems;75_79;261;106;155;2014
AT1;AT12;AT124;30935;Schrems;80_84;218;86;132;2014
AT1;AT12;AT124;30935;Schrems;85_89;132;37;95;2014
AT1;AT12;AT124;30935;Schrems;90_94;50;14;36;2014
AT1;AT12;AT124;30935;Schrems;95_;10;4;6;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;0_4;48;20;28;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;5_9;49;27;22;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;10_14;52;22;30;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;15_19;67;34;33;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;20_24;53;30;23;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;25_29;54;31;23;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;30_34;55;22;33;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;35_39;63;30;33;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;40_44;78;40;38;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;45_49;89;50;39;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;50_54;72;45;27;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;55_59;61;31;30;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;60_64;64;37;27;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;65_69;41;18;23;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;70_74;58;27;31;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;75_79;35;13;22;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;80_84;39;19;20;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;85_89;12;6;6;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;90_94;3;3;0;2014
AT1;AT12;AT124;30939;Unserfrau-Altweitra;95_;0;0;0;2014
AT1;AT12;AT124;30940;Waldenstein;0_4;59;22;37;2014
AT1;AT12;AT124;30940;Waldenstein;5_9;63;39;24;2014
AT1;AT12;AT124;30940;Waldenstein;10_14;63;34;29;2014
AT1;AT12;AT124;30940;Waldenstein;15_19;92;47;45;2014
AT1;AT12;AT124;30940;Waldenstein;20_24;87;47;40;2014
AT1;AT12;AT124;30940;Waldenstein;25_29;67;29;38;2014
AT1;AT12;AT124;30940;Waldenstein;30_34;66;39;27;2014
AT1;AT12;AT124;30940;Waldenstein;35_39;69;34;35;2014
AT1;AT12;AT124;30940;Waldenstein;40_44;103;58;45;2014
AT1;AT12;AT124;30940;Waldenstein;45_49;116;57;59;2014
AT1;AT12;AT124;30940;Waldenstein;50_54;94;53;41;2014
AT1;AT12;AT124;30940;Waldenstein;55_59;63;30;33;2014
AT1;AT12;AT124;30940;Waldenstein;60_64;57;33;24;2014
AT1;AT12;AT124;30940;Waldenstein;65_69;43;21;22;2014
AT1;AT12;AT124;30940;Waldenstein;70_74;49;20;29;2014
AT1;AT12;AT124;30940;Waldenstein;75_79;46;17;29;2014
AT1;AT12;AT124;30940;Waldenstein;80_84;41;24;17;2014
AT1;AT12;AT124;30940;Waldenstein;85_89;15;4;11;2014
AT1;AT12;AT124;30940;Waldenstein;90_94;2;0;2;2014
AT1;AT12;AT124;30940;Waldenstein;95_;0;0;0;2014
AT1;AT12;AT124;30942;Weitra;0_4;103;53;50;2014
AT1;AT12;AT124;30942;Weitra;5_9;106;54;52;2014
AT1;AT12;AT124;30942;Weitra;10_14;142;81;61;2014
AT1;AT12;AT124;30942;Weitra;15_19;147;85;62;2014
AT1;AT12;AT124;30942;Weitra;20_24;133;68;65;2014
AT1;AT12;AT124;30942;Weitra;25_29;147;74;73;2014
AT1;AT12;AT124;30942;Weitra;30_34;133;70;63;2014
AT1;AT12;AT124;30942;Weitra;35_39;153;73;80;2014
AT1;AT12;AT124;30942;Weitra;40_44;186;95;91;2014
AT1;AT12;AT124;30942;Weitra;45_49;223;107;116;2014
AT1;AT12;AT124;30942;Weitra;50_54;205;100;105;2014
AT1;AT12;AT124;30942;Weitra;55_59;179;94;85;2014
AT1;AT12;AT124;30942;Weitra;60_64;164;81;83;2014
AT1;AT12;AT124;30942;Weitra;65_69;138;62;76;2014
AT1;AT12;AT124;30942;Weitra;70_74;183;82;101;2014
AT1;AT12;AT124;30942;Weitra;75_79;118;54;64;2014
AT1;AT12;AT124;30942;Weitra;80_84;105;47;58;2014
AT1;AT12;AT124;30942;Weitra;85_89;92;29;63;2014
AT1;AT12;AT124;30942;Weitra;90_94;51;10;41;2014
AT1;AT12;AT124;30942;Weitra;95_;5;2;3;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;0_4;28;11;17;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;5_9;25;9;16;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;10_14;22;10;12;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;15_19;45;24;21;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;20_24;42;27;15;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;25_29;42;26;16;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;30_34;34;20;14;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;35_39;32;13;19;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;40_44;54;27;27;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;45_49;55;25;30;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;50_54;66;35;31;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;55_59;57;31;26;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;60_64;60;29;31;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;65_69;37;21;16;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;70_74;31;13;18;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;75_79;42;20;22;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;80_84;23;14;9;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;85_89;12;7;5;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;90_94;3;1;2;2014
AT1;AT12;AT125;31001;Alberndorf im Pulkautal;95_;1;0;1;2014
AT1;AT12;AT125;31008;Göllersdorf;0_4;123;57;66;2014
AT1;AT12;AT125;31008;Göllersdorf;5_9;145;69;76;2014
AT1;AT12;AT125;31008;Göllersdorf;10_14;164;89;75;2014
AT1;AT12;AT125;31008;Göllersdorf;15_19;147;81;66;2014
AT1;AT12;AT125;31008;Göllersdorf;20_24;163;97;66;2014
AT1;AT12;AT125;31008;Göllersdorf;25_29;152;89;63;2014
AT1;AT12;AT125;31008;Göllersdorf;30_34;169;81;88;2014
AT1;AT12;AT125;31008;Göllersdorf;35_39;198;94;104;2014
AT1;AT12;AT125;31008;Göllersdorf;40_44;250;139;111;2014
AT1;AT12;AT125;31008;Göllersdorf;45_49;264;132;132;2014
AT1;AT12;AT125;31008;Göllersdorf;50_54;261;137;124;2014
AT1;AT12;AT125;31008;Göllersdorf;55_59;243;125;118;2014
AT1;AT12;AT125;31008;Göllersdorf;60_64;186;92;94;2014
AT1;AT12;AT125;31008;Göllersdorf;65_69;137;74;63;2014
AT1;AT12;AT125;31008;Göllersdorf;70_74;133;58;75;2014
AT1;AT12;AT125;31008;Göllersdorf;75_79;104;49;55;2014
AT1;AT12;AT125;31008;Göllersdorf;80_84;76;29;47;2014
AT1;AT12;AT125;31008;Göllersdorf;85_89;47;18;29;2014
AT1;AT12;AT125;31008;Göllersdorf;90_94;19;6;13;2014
AT1;AT12;AT125;31008;Göllersdorf;95_;3;1;2;2014
AT1;AT12;AT125;31009;Grabern;0_4;73;39;34;2014
AT1;AT12;AT125;31009;Grabern;5_9;86;44;42;2014
AT1;AT12;AT125;31009;Grabern;10_14;80;33;47;2014
AT1;AT12;AT125;31009;Grabern;15_19;73;42;31;2014
AT1;AT12;AT125;31009;Grabern;20_24;94;47;47;2014
AT1;AT12;AT125;31009;Grabern;25_29;85;43;42;2014
AT1;AT12;AT125;31009;Grabern;30_34;82;33;49;2014
AT1;AT12;AT125;31009;Grabern;35_39;99;54;45;2014
AT1;AT12;AT125;31009;Grabern;40_44;127;60;67;2014
AT1;AT12;AT125;31009;Grabern;45_49;120;68;52;2014
AT1;AT12;AT125;31009;Grabern;50_54;131;65;66;2014
AT1;AT12;AT125;31009;Grabern;55_59;117;58;59;2014
AT1;AT12;AT125;31009;Grabern;60_64;83;43;40;2014
AT1;AT12;AT125;31009;Grabern;65_69;54;31;23;2014
AT1;AT12;AT125;31009;Grabern;70_74;61;30;31;2014
AT1;AT12;AT125;31009;Grabern;75_79;51;18;33;2014
AT1;AT12;AT125;31009;Grabern;80_84;31;12;19;2014
AT1;AT12;AT125;31009;Grabern;85_89;15;1;14;2014
AT1;AT12;AT125;31009;Grabern;90_94;4;0;4;2014
AT1;AT12;AT125;31009;Grabern;95_;2;0;2;2014
AT1;AT12;AT125;31014;Guntersdorf;0_4;56;30;26;2014
AT1;AT12;AT125;31014;Guntersdorf;5_9;56;28;28;2014
AT1;AT12;AT125;31014;Guntersdorf;10_14;63;34;29;2014
AT1;AT12;AT125;31014;Guntersdorf;15_19;56;32;24;2014
AT1;AT12;AT125;31014;Guntersdorf;20_24;69;40;29;2014
AT1;AT12;AT125;31014;Guntersdorf;25_29;57;28;29;2014
AT1;AT12;AT125;31014;Guntersdorf;30_34;83;38;45;2014
AT1;AT12;AT125;31014;Guntersdorf;35_39;70;33;37;2014
AT1;AT12;AT125;31014;Guntersdorf;40_44;95;47;48;2014
AT1;AT12;AT125;31014;Guntersdorf;45_49;102;54;48;2014
AT1;AT12;AT125;31014;Guntersdorf;50_54;102;42;60;2014
AT1;AT12;AT125;31014;Guntersdorf;55_59;72;41;31;2014
AT1;AT12;AT125;31014;Guntersdorf;60_64;77;39;38;2014
AT1;AT12;AT125;31014;Guntersdorf;65_69;52;28;24;2014
AT1;AT12;AT125;31014;Guntersdorf;70_74;50;21;29;2014
AT1;AT12;AT125;31014;Guntersdorf;75_79;38;16;22;2014
AT1;AT12;AT125;31014;Guntersdorf;80_84;42;19;23;2014
AT1;AT12;AT125;31014;Guntersdorf;85_89;17;7;10;2014
AT1;AT12;AT125;31014;Guntersdorf;90_94;4;1;3;2014
AT1;AT12;AT125;31014;Guntersdorf;95_;2;1;1;2014
AT1;AT12;AT125;31015;Hadres;0_4;56;28;28;2014
AT1;AT12;AT125;31015;Hadres;5_9;59;38;21;2014
AT1;AT12;AT125;31015;Hadres;10_14;85;42;43;2014
AT1;AT12;AT125;31015;Hadres;15_19;96;57;39;2014
AT1;AT12;AT125;31015;Hadres;20_24;101;56;45;2014
AT1;AT12;AT125;31015;Hadres;25_29;84;46;38;2014
AT1;AT12;AT125;31015;Hadres;30_34;93;48;45;2014
AT1;AT12;AT125;31015;Hadres;35_39;72;35;37;2014
AT1;AT12;AT125;31015;Hadres;40_44;141;72;69;2014
AT1;AT12;AT125;31015;Hadres;45_49;150;84;66;2014
AT1;AT12;AT125;31015;Hadres;50_54;146;66;80;2014
AT1;AT12;AT125;31015;Hadres;55_59;139;79;60;2014
AT1;AT12;AT125;31015;Hadres;60_64;115;55;60;2014
AT1;AT12;AT125;31015;Hadres;65_69;90;43;47;2014
AT1;AT12;AT125;31015;Hadres;70_74;105;50;55;2014
AT1;AT12;AT125;31015;Hadres;75_79;70;27;43;2014
AT1;AT12;AT125;31015;Hadres;80_84;45;17;28;2014
AT1;AT12;AT125;31015;Hadres;85_89;23;4;19;2014
AT1;AT12;AT125;31015;Hadres;90_94;19;4;15;2014
AT1;AT12;AT125;31015;Hadres;95_;1;0;1;2014
AT1;AT12;AT125;31016;Hardegg;0_4;46;19;27;2014
AT1;AT12;AT125;31016;Hardegg;5_9;45;20;25;2014
AT1;AT12;AT125;31016;Hardegg;10_14;55;26;29;2014
AT1;AT12;AT125;31016;Hardegg;15_19;81;33;48;2014
AT1;AT12;AT125;31016;Hardegg;20_24;70;31;39;2014
AT1;AT12;AT125;31016;Hardegg;25_29;71;34;37;2014
AT1;AT12;AT125;31016;Hardegg;30_34;52;27;25;2014
AT1;AT12;AT125;31016;Hardegg;35_39;71;42;29;2014
AT1;AT12;AT125;31016;Hardegg;40_44;87;52;35;2014
AT1;AT12;AT125;31016;Hardegg;45_49;116;61;55;2014
AT1;AT12;AT125;31016;Hardegg;50_54;114;60;54;2014
AT1;AT12;AT125;31016;Hardegg;55_59;97;53;44;2014
AT1;AT12;AT125;31016;Hardegg;60_64;85;46;39;2014
AT1;AT12;AT125;31016;Hardegg;65_69;87;52;35;2014
AT1;AT12;AT125;31016;Hardegg;70_74;92;43;49;2014
AT1;AT12;AT125;31016;Hardegg;75_79;66;29;37;2014
AT1;AT12;AT125;31016;Hardegg;80_84;61;23;38;2014
AT1;AT12;AT125;31016;Hardegg;85_89;37;11;26;2014
AT1;AT12;AT125;31016;Hardegg;90_94;11;4;7;2014
AT1;AT12;AT125;31016;Hardegg;95_;1;0;1;2014
AT1;AT12;AT125;31018;Haugsdorf;0_4;45;24;21;2014
AT1;AT12;AT125;31018;Haugsdorf;5_9;69;44;25;2014
AT1;AT12;AT125;31018;Haugsdorf;10_14;68;38;30;2014
AT1;AT12;AT125;31018;Haugsdorf;15_19;71;36;35;2014
AT1;AT12;AT125;31018;Haugsdorf;20_24;72;40;32;2014
AT1;AT12;AT125;31018;Haugsdorf;25_29;60;35;25;2014
AT1;AT12;AT125;31018;Haugsdorf;30_34;71;36;35;2014
AT1;AT12;AT125;31018;Haugsdorf;35_39;99;52;47;2014
AT1;AT12;AT125;31018;Haugsdorf;40_44;111;57;54;2014
AT1;AT12;AT125;31018;Haugsdorf;45_49;121;66;55;2014
AT1;AT12;AT125;31018;Haugsdorf;50_54;130;69;61;2014
AT1;AT12;AT125;31018;Haugsdorf;55_59;132;62;70;2014
AT1;AT12;AT125;31018;Haugsdorf;60_64;126;61;65;2014
AT1;AT12;AT125;31018;Haugsdorf;65_69;100;55;45;2014
AT1;AT12;AT125;31018;Haugsdorf;70_74;101;48;53;2014
AT1;AT12;AT125;31018;Haugsdorf;75_79;86;36;50;2014
AT1;AT12;AT125;31018;Haugsdorf;80_84;62;26;36;2014
AT1;AT12;AT125;31018;Haugsdorf;85_89;31;11;20;2014
AT1;AT12;AT125;31018;Haugsdorf;90_94;13;2;11;2014
AT1;AT12;AT125;31018;Haugsdorf;95_;1;0;1;2014
AT1;AT12;AT125;31019;Heldenberg;0_4;43;23;20;2014
AT1;AT12;AT125;31019;Heldenberg;5_9;66;36;30;2014
AT1;AT12;AT125;31019;Heldenberg;10_14;52;25;27;2014
AT1;AT12;AT125;31019;Heldenberg;15_19;66;42;24;2014
AT1;AT12;AT125;31019;Heldenberg;20_24;61;28;33;2014
AT1;AT12;AT125;31019;Heldenberg;25_29;80;36;44;2014
AT1;AT12;AT125;31019;Heldenberg;30_34;83;48;35;2014
AT1;AT12;AT125;31019;Heldenberg;35_39;79;37;42;2014
AT1;AT12;AT125;31019;Heldenberg;40_44;93;50;43;2014
